season_stage,player,gp,g,a,tp,pim,pm,position,team,teamid,playerid,year,url,shortname,gpg,apg,ppg,perc_team_g,perc_team_a,perc_team_tp,league
Regular Season,Tyler Dyke,2.0,0.0,0.0,0.0,0.0,0.0,['F'],REN,6434,338735,2015-2016,https://www.eliteprospects.com/player/338735/tyler-dyke,tyler-dyke,0.0,0.0,0.0,0.0,0.0,0.0,CCHL2
Regular Season,Jackson Norlock,4.0,0.0,0.0,0.0,0.0,0.0,['D'],REN,6434,398045,2015-2016,https://www.eliteprospects.com/player/398045/jackson-norlock,jackson-norlock,0.0,0.0,0.0,0.0,0.0,0.0,CCHL2
Regular Season,Ryan Patrick,5.0,0.0,0.0,0.0,8.0,0.0,['F'],REN,6434,240995,2015-2016,https://www.eliteprospects.com/player/240995/ryan-patrick,ryan-patrick,0.0,0.0,0.0,0.0,0.0,0.0,CCHL2
Regular Season,Christopher Grose,8.0,0.0,0.0,0.0,0.0,0.0,['D'],REN,6434,398042,2015-2016,https://www.eliteprospects.com/player/398042/christopher-grose,christopher-grose,0.0,0.0,0.0,0.0,0.0,0.0,CCHL2
Regular Season,Aaron Hickie,43.0,32.0,48.0,80.0,10.0,0.0,"['RW', 'D']",STI,6849,152172,2015-2016,https://www.eliteprospects.com/player/152172/aaron-hickie,aaron-hickie,0.744,1.116,1.86,0.151,0.131,0.138,CCHL2
Regular Season,Jordan Boutillier,44.0,22.0,38.0,60.0,12.0,0.0,['C'],STI,6849,329777,2015-2016,https://www.eliteprospects.com/player/329777/jordan-boutillier,jordan-boutillier,0.5,0.864,1.364,0.101,0.101,0.101,CCHL2
Regular Season,Colin Baggio,40.0,16.0,34.0,50.0,16.0,0.0,['RW'],STI,6849,297892,2015-2016,https://www.eliteprospects.com/player/297892/colin-baggio,colin-baggio,0.4,0.85,1.25,0.081,0.099,0.093,CCHL2
Regular Season,Michael Di Bello,35.0,26.0,22.0,48.0,6.0,0.0,['LW'],STI,6849,180123,2015-2016,https://www.eliteprospects.com/player/180123/michael-di-bello,michael-di-bello,0.743,0.629,1.371,0.151,0.074,0.102,CCHL2
Regular Season,Matt Allan,31.0,16.0,23.0,39.0,32.0,0.0,['F'],STI,6849,150067,2015-2016,https://www.eliteprospects.com/player/150067/matt-allan,matt-allan,0.516,0.742,1.258,0.105,0.087,0.093,CCHL2
Regular Season,Jack Chudleigh,38.0,14.0,22.0,36.0,64.0,0.0,['F'],STI,6849,367523,2015-2016,https://www.eliteprospects.com/player/367523/jack-chudleigh,jack-chudleigh,0.368,0.579,0.947,0.075,0.068,0.07,CCHL2
Regular Season,Troy Hass,18.0,15.0,16.0,31.0,12.0,0.0,['F'],STI,6849,362911,2015-2016,https://www.eliteprospects.com/player/362911/troy-hass,troy-hass,0.833,0.889,1.722,0.169,0.104,0.128,CCHL2
Regular Season,Ryan Dimillo,21.0,6.0,25.0,31.0,6.0,0.0,['C'],STI,6849,330516,2015-2016,https://www.eliteprospects.com/player/330516/ryan-dimillo,ryan-dimillo,0.286,1.19,1.476,0.058,0.139,0.11,CCHL2
Regular Season,Jake Oliver,42.0,7.0,23.0,30.0,32.0,0.0,"['D', 'LW']",STI,6849,143658,2015-2016,https://www.eliteprospects.com/player/143658/jake-oliver,jake-oliver,0.167,0.548,0.714,0.034,0.064,0.053,CCHL2
Regular Season,Ryan Cullen,36.0,12.0,10.0,22.0,6.0,0.0,['F'],STI,6849,355036,2015-2016,https://www.eliteprospects.com/player/355036/ryan-cullen,ryan-cullen,0.333,0.278,0.611,0.068,0.033,0.045,CCHL2
Regular Season,Clayton Carter,34.0,5.0,17.0,22.0,30.0,0.0,['F'],STI,6849,249509,2015-2016,https://www.eliteprospects.com/player/249509/clayton-carter,clayton-carter,0.147,0.5,0.647,0.03,0.059,0.048,CCHL2
Regular Season,Marc Bertrand,41.0,4.0,16.0,20.0,22.0,0.0,['D'],STI,6849,269360,2015-2016,https://www.eliteprospects.com/player/269360/marc-bertrand,marc-bertrand,0.098,0.39,0.488,0.02,0.046,0.036,CCHL2
Regular Season,Cole Lavoie,27.0,7.0,12.0,19.0,13.0,0.0,['C'],STI,6849,249791,2015-2016,https://www.eliteprospects.com/player/249791/cole-lavoie,cole-lavoie,0.259,0.444,0.704,0.053,0.052,0.052,CCHL2
Regular Season,Shane Hiley,24.0,8.0,10.0,18.0,32.0,0.0,"['RW', 'LW']",STI,6849,146221,2015-2016,https://www.eliteprospects.com/player/146221/shane-hiley,shane-hiley,0.333,0.417,0.75,0.068,0.049,0.056,CCHL2
Regular Season,Etienne Vivash,35.0,4.0,12.0,16.0,29.0,0.0,['D'],STI,6849,251665,2015-2016,https://www.eliteprospects.com/player/251665/etienne-vivash,etienne-vivash,0.114,0.343,0.457,0.023,0.04,0.034,CCHL2
Regular Season,Patrick Picard,37.0,7.0,7.0,14.0,20.0,0.0,['F'],STI,6849,262764,2015-2016,https://www.eliteprospects.com/player/262764/patrick-picard,patrick-picard,0.189,0.189,0.378,0.038,0.022,0.028,CCHL2
Regular Season,Matt Veaudry,35.0,4.0,8.0,12.0,46.0,0.0,"['D', 'F']",STI,6849,367525,2015-2016,https://www.eliteprospects.com/player/367525/matt-veaudry,matt-veaudry,0.114,0.229,0.343,0.023,0.027,0.025,CCHL2
Regular Season,Mason Farnes,43.0,1.0,11.0,12.0,49.0,0.0,['D'],STI,6849,299677,2015-2016,https://www.eliteprospects.com/player/299677/mason-farnes,mason-farnes,0.023,0.256,0.279,0.005,0.03,0.021,CCHL2
Regular Season,James Redmond,19.0,4.0,4.0,8.0,2.0,0.0,['D'],STI,6849,299682,2015-2016,https://www.eliteprospects.com/player/299682/james-redmond,james-redmond,0.211,0.211,0.421,0.043,0.025,0.031,CCHL2
Regular Season,Neil Penner,14.0,2.0,4.0,6.0,14.0,0.0,['D'],STI,6849,127546,2015-2016,https://www.eliteprospects.com/player/127546/neil-penner,neil-penner,0.143,0.286,0.429,0.029,0.033,0.032,CCHL2
Regular Season,Nathan Hans,7.0,2.0,3.0,5.0,7.0,0.0,['F'],STI,6849,207901,2015-2016,https://www.eliteprospects.com/player/207901/nathan-hans,nathan-hans,0.286,0.429,0.714,0.058,0.05,0.053,CCHL2
Regular Season,Justin Aubry,27.0,0.0,5.0,5.0,32.0,0.0,['D'],STI,6849,269357,2015-2016,https://www.eliteprospects.com/player/269357/justin-aubry,justin-aubry,0.0,0.185,0.185,0.0,0.022,0.014,CCHL2
Regular Season,Dawson Maisonneauve,7.0,0.0,4.0,4.0,0.0,0.0,['F'],STI,6849,400144,2015-2016,https://www.eliteprospects.com/player/400144/dawson-maisonneauve,dawson-maisonneauve,0.0,0.571,0.571,0.0,0.067,0.042,CCHL2
Regular Season,Cameron Cornwall,4.0,2.0,0.0,2.0,2.0,0.0,['LW'],STI,6849,117941,2015-2016,https://www.eliteprospects.com/player/117941/cameron-cornwall,cameron-cornwall,0.5,0.0,0.5,0.101,0.0,0.037,CCHL2
Regular Season,Jordan Currie,8.0,1.0,0.0,1.0,6.0,0.0,['D'],STI,6849,398034,2015-2016,https://www.eliteprospects.com/player/398034/jordan-currie,jordan-currie,0.125,0.0,0.125,0.025,0.0,0.009,CCHL2
Regular Season,Patrick Yates,3.0,0.0,1.0,1.0,0.0,0.0,['F'],STI,6849,355000,2015-2016,https://www.eliteprospects.com/player/355000/patrick-yates,patrick-yates,0.0,0.333,0.333,0.0,0.039,0.025,CCHL2
Regular Season,Devin Saumur,5.0,0.0,1.0,1.0,2.0,0.0,['F'],STI,6849,299676,2015-2016,https://www.eliteprospects.com/player/299676/devin-saumur,devin-saumur,0.0,0.2,0.2,0.0,0.023,0.015,CCHL2
Regular Season,Troy Quinn,1.0,0.0,0.0,0.0,0.0,0.0,['D'],STI,6849,317032,2015-2016,https://www.eliteprospects.com/player/317032/troy-quinn,troy-quinn,0.0,0.0,0.0,0.0,0.0,0.0,CCHL2
Regular Season,Christopher Galea,11.0,0.0,0.0,0.0,11.0,0.0,['F'],STI,6849,254390,2015-2016,https://www.eliteprospects.com/player/254390/christopher-galea,christopher-galea,0.0,0.0,0.0,0.0,0.0,0.0,CCHL2
Regular Season,Cam Goldsmith,38.0,17.0,26.0,43.0,78.0,0.0,['F'],WES,9701,369272,2015-2016,https://www.eliteprospects.com/player/369272/cam-goldsmith,cam-goldsmith,0.447,0.684,1.132,0.117,0.114,0.115,CCHL2
Regular Season,Johnny Moor,42.0,18.0,21.0,39.0,6.0,0.0,['F'],WES,9701,253230,2015-2016,https://www.eliteprospects.com/player/253230/johnny-moor,johnny-moor,0.429,0.5,0.929,0.112,0.083,0.094,CCHL2
Regular Season,Taylor Henry,31.0,12.0,26.0,38.0,42.0,0.0,['F'],WES,9701,97904,2015-2016,https://www.eliteprospects.com/player/97904/taylor-henry,taylor-henry,0.387,0.839,1.226,0.101,0.139,0.125,CCHL2
Regular Season,Patrick Drouin,34.0,18.0,16.0,34.0,23.0,0.0,['F'],WES,9701,208709,2015-2016,https://www.eliteprospects.com/player/208709/patrick-drouin,patrick-drouin,0.529,0.471,1.0,0.139,0.078,0.102,CCHL2
Regular Season,Tanner Casselman,34.0,13.0,20.0,33.0,38.0,0.0,['LW'],WES,9701,118120,2015-2016,https://www.eliteprospects.com/player/118120/tanner-casselman,tanner-casselman,0.382,0.588,0.971,0.1,0.098,0.099,CCHL2
Regular Season,James Prebble,43.0,9.0,21.0,30.0,80.0,0.0,['LW'],WES,9701,254445,2015-2016,https://www.eliteprospects.com/player/254445/james-prebble,james-prebble,0.209,0.488,0.698,0.055,0.081,0.071,CCHL2
Regular Season,Skylar Choffe,43.0,13.0,16.0,29.0,50.0,0.0,['RW'],WES,9701,251483,2015-2016,https://www.eliteprospects.com/player/251483/skylar-choffe,skylar-choffe,0.302,0.372,0.674,0.079,0.062,0.069,CCHL2
Regular Season,Clark Hood,36.0,7.0,16.0,23.0,19.0,0.0,['D'],WES,9701,369270,2015-2016,https://www.eliteprospects.com/player/369270/clark-hood,clark-hood,0.194,0.444,0.639,0.051,0.074,0.065,CCHL2
Regular Season,Corey Symington,43.0,8.0,14.0,22.0,34.0,0.0,['LW'],WES,9701,269328,2015-2016,https://www.eliteprospects.com/player/269328/corey-symington,corey-symington,0.186,0.326,0.512,0.049,0.054,0.052,CCHL2
Regular Season,Connor Jung,31.0,10.0,11.0,21.0,10.0,0.0,['F'],WES,9701,369268,2015-2016,https://www.eliteprospects.com/player/369268/connor-jung,connor-jung,0.323,0.355,0.677,0.084,0.059,0.069,CCHL2
Regular Season,Dawson Fawcett,43.0,5.0,16.0,21.0,10.0,0.0,['D'],WES,9701,207910,2015-2016,https://www.eliteprospects.com/player/207910/dawson-fawcett,dawson-fawcett,0.116,0.372,0.488,0.03,0.062,0.05,CCHL2
Regular Season,Michael Anson,42.0,7.0,10.0,17.0,18.0,0.0,['C'],WES,9701,369273,2015-2016,https://www.eliteprospects.com/player/369273/michael-anson,michael-anson,0.167,0.238,0.405,0.044,0.04,0.041,CCHL2
Regular Season,Christopher Marchand,16.0,7.0,6.0,13.0,16.0,0.0,['C'],WES,9701,207362,2015-2016,https://www.eliteprospects.com/player/207362/christopher-marchand,christopher-marchand,0.438,0.375,0.812,0.115,0.062,0.083,CCHL2
Regular Season,Adam James,35.0,4.0,8.0,12.0,19.0,0.0,['D'],WES,9701,254544,2015-2016,https://www.eliteprospects.com/player/254544/adam-james,adam-james,0.114,0.229,0.343,0.03,0.038,0.035,CCHL2
Regular Season,Jesse Robertson,25.0,5.0,6.0,11.0,28.0,0.0,['F'],WES,9701,330117,2015-2016,https://www.eliteprospects.com/player/330117/jesse-robertson,jesse-robertson,0.2,0.24,0.44,0.052,0.04,0.045,CCHL2
Regular Season,Wyatt Villalta,44.0,3.0,7.0,10.0,4.0,0.0,['D'],WES,9701,308221,2015-2016,https://www.eliteprospects.com/player/308221/wyatt-villalta,wyatt-villalta,0.068,0.159,0.227,0.018,0.026,0.023,CCHL2
Regular Season,Caleb Rice,37.0,4.0,3.0,7.0,21.0,0.0,['F'],WES,9701,207917,2015-2016,https://www.eliteprospects.com/player/207917/caleb-rice,caleb-rice,0.108,0.081,0.189,0.028,0.013,0.019,CCHL2
Regular Season,Cole Blanchard,11.0,0.0,6.0,6.0,4.0,0.0,['D'],WES,9701,369192,2015-2016,https://www.eliteprospects.com/player/369192/cole-blanchard,cole-blanchard,0.0,0.545,0.545,0.0,0.091,0.055,CCHL2
Regular Season,Mackenzie Turnbull,32.0,3.0,2.0,5.0,16.0,0.0,['F'],WES,9701,128089,2015-2016,https://www.eliteprospects.com/player/128089/mackenzie-turnbull,mackenzie-turnbull,0.094,0.062,0.156,0.025,0.01,0.016,CCHL2
Regular Season,Graham Sheets,33.0,0.0,4.0,4.0,6.0,0.0,['D'],WES,9701,369083,2015-2016,https://www.eliteprospects.com/player/369083/graham-sheets,graham-sheets,0.0,0.121,0.121,0.0,0.02,0.012,CCHL2
Regular Season,Brock Boisclair,7.0,1.0,1.0,2.0,0.0,0.0,['F'],WES,9701,299545,2015-2016,https://www.eliteprospects.com/player/299545/brock-boisclair,brock-boisclair,0.143,0.143,0.286,0.037,0.024,0.029,CCHL2
Regular Season,Blake Kettyle,8.0,1.0,1.0,2.0,0.0,0.0,['F'],WES,9701,354997,2015-2016,https://www.eliteprospects.com/player/354997/blake-kettyle,blake-kettyle,0.125,0.125,0.25,0.033,0.021,0.025,CCHL2
Regular Season,Caleb Perez,10.0,1.0,1.0,2.0,2.0,0.0,['D'],WES,9701,207105,2015-2016,https://www.eliteprospects.com/player/207105/caleb-perez,caleb-perez,0.1,0.1,0.2,0.026,0.017,0.02,CCHL2
Regular Season,Andy Williamson,5.0,0.0,2.0,2.0,0.0,0.0,['F'],WES,9701,400146,2015-2016,https://www.eliteprospects.com/player/400146/andy-williamson,andy-williamson,0.0,0.4,0.4,0.0,0.066,0.041,CCHL2
Regular Season,Nathan Bisson,5.0,0.0,2.0,2.0,4.0,0.0,['D'],WES,9701,398053,2015-2016,https://www.eliteprospects.com/player/398053/nathan-bisson,nathan-bisson,0.0,0.4,0.4,0.0,0.066,0.041,CCHL2
Regular Season,Anthony Di Placido,1.0,1.0,0.0,1.0,0.0,0.0,['LW'],WES,9701,257589,2015-2016,https://www.eliteprospects.com/player/257589/anthony-di-placido,anthony-di-placido,1.0,0.0,1.0,0.262,0.0,0.102,CCHL2
Regular Season,Jakob Erwin,9.0,1.0,0.0,1.0,0.0,0.0,['F'],WES,9701,369175,2015-2016,https://www.eliteprospects.com/player/369175/jakob-erwin,jakob-erwin,0.111,0.0,0.111,0.029,0.0,0.011,CCHL2
Regular Season,William Searle,4.0,0.0,1.0,1.0,0.0,0.0,['D'],WES,9701,299443,2015-2016,https://www.eliteprospects.com/player/299443/william-searle,william-searle,0.0,0.25,0.25,0.0,0.042,0.025,CCHL2
Regular Season,Jeff Hyndman,7.0,0.0,1.0,1.0,2.0,0.0,['LW'],WES,9701,367070,2015-2016,https://www.eliteprospects.com/player/367070/jeff-hyndman,jeff-hyndman,0.0,0.143,0.143,0.0,0.024,0.015,CCHL2
Regular Season,Jordan Ribbink,8.0,0.0,1.0,1.0,2.0,0.0,['D'],WES,9701,400147,2015-2016,https://www.eliteprospects.com/player/400147/jordan-ribbink,jordan-ribbink,0.0,0.125,0.125,0.0,0.021,0.013,CCHL2
Regular Season,Mackenzie Mercier,1.0,0.0,0.0,0.0,0.0,0.0,['C'],WES,9701,269349,2015-2016,https://www.eliteprospects.com/player/269349/mackenzie-mercier,mackenzie-mercier,0.0,0.0,0.0,0.0,0.0,0.0,CCHL2
Regular Season,Jesse Cirella,3.0,0.0,0.0,0.0,0.0,0.0,['D'],WES,9701,400148,2015-2016,https://www.eliteprospects.com/player/400148/jesse-cirella,jesse-cirella,0.0,0.0,0.0,0.0,0.0,0.0,CCHL2
Regular Season,Anthony Meehan,5.0,0.0,0.0,0.0,10.0,0.0,['F'],WES,9701,367061,2015-2016,https://www.eliteprospects.com/player/367061/anthony-meehan,anthony-meehan,0.0,0.0,0.0,0.0,0.0,0.0,CCHL2
Regular Season,Kyle Richardson,37.0,14.0,27.0,41.0,14.0,0.0,['D'],WIN,5867,160770,2015-2016,https://www.eliteprospects.com/player/160770/kyle-richardson,kyle-richardson,0.378,0.73,1.108,0.102,0.135,0.122,CCHL2
Regular Season,Isaac Barr,39.0,15.0,23.0,38.0,14.0,0.0,['F'],WIN,5867,567831,2015-2016,https://www.eliteprospects.com/player/567831/isaac-barr,isaac-barr,0.385,0.59,0.974,0.103,0.109,0.107,CCHL2
Regular Season,Tanner Schroeder,44.0,22.0,10.0,32.0,34.0,0.0,['F'],WIN,5867,299714,2015-2016,https://www.eliteprospects.com/player/299714/tanner-schroeder,tanner-schroeder,0.5,0.227,0.727,0.134,0.042,0.08,CCHL2
Regular Season,John Dominic Samson,42.0,15.0,17.0,32.0,0.0,0.0,['F'],WIN,5867,369319,2015-2016,https://www.eliteprospects.com/player/369319/john-dominic-samson,john-dominic-samson,0.357,0.405,0.762,0.096,0.075,0.084,CCHL2
Regular Season,Franco Gagnon,44.0,7.0,21.0,28.0,41.0,0.0,['F'],WIN,5867,369331,2015-2016,https://www.eliteprospects.com/player/369331/franco-gagnon,franco-gagnon,0.159,0.477,0.636,0.043,0.089,0.07,CCHL2
Regular Season,Andy Clarke,42.0,14.0,13.0,27.0,21.0,0.0,['F'],WIN,5867,240511,2015-2016,https://www.eliteprospects.com/player/240511/andy-clarke,andy-clarke,0.333,0.31,0.643,0.089,0.057,0.071,CCHL2
Regular Season,Kris Johnson,35.0,12.0,13.0,25.0,33.0,0.0,['RW'],WIN,5867,208715,2015-2016,https://www.eliteprospects.com/player/208715/kris-johnson,kris-johnson,0.343,0.371,0.714,0.092,0.069,0.078,CCHL2
Regular Season,Bryden Van Kessel,19.0,10.0,15.0,25.0,15.0,0.0,"['D', 'F']",WIN,5867,187010,2015-2016,https://www.eliteprospects.com/player/187010/bryden-van-kessel,bryden-van-kessel,0.526,0.789,1.316,0.141,0.147,0.144,CCHL2
Regular Season,Diego Gagnon,31.0,8.0,17.0,25.0,23.0,0.0,['C'],WIN,5867,282601,2015-2016,https://www.eliteprospects.com/player/282601/diego-gagnon,diego-gagnon,0.258,0.548,0.806,0.069,0.102,0.088,CCHL2
Regular Season,Eric Starcevic,33.0,7.0,14.0,21.0,60.0,0.0,['D'],WIN,5867,208787,2015-2016,https://www.eliteprospects.com/player/208787/eric-starcevic,eric-starcevic,0.212,0.424,0.636,0.057,0.079,0.07,CCHL2
Regular Season,Shawn Simms,25.0,10.0,3.0,13.0,2.0,0.0,['F'],WIN,5867,207909,2015-2016,https://www.eliteprospects.com/player/207909/shawn-simms,shawn-simms,0.4,0.12,0.52,0.107,0.022,0.057,CCHL2
Regular Season,Nikola Roy,28.0,4.0,7.0,11.0,28.0,0.0,['C'],WIN,5867,317114,2015-2016,https://www.eliteprospects.com/player/317114/nikola-roy,nikola-roy,0.143,0.25,0.393,0.038,0.046,0.043,CCHL2
Regular Season,Joey Driscoll,42.0,3.0,8.0,11.0,6.0,0.0,['F'],WIN,5867,252818,2015-2016,https://www.eliteprospects.com/player/252818/joey-driscoll,joey-driscoll,0.071,0.19,0.262,0.019,0.035,0.029,CCHL2
Regular Season,Nicholas LeGuerrier,28.0,2.0,8.0,10.0,30.0,0.0,['D'],WIN,5867,220305,2015-2016,https://www.eliteprospects.com/player/220305/nicholas-leguerrier,nicholas-leguerrier,0.071,0.286,0.357,0.019,0.053,0.039,CCHL2
Regular Season,John Kalivas,19.0,1.0,9.0,10.0,18.0,0.0,['F'],WIN,5867,180115,2015-2016,https://www.eliteprospects.com/player/180115/john-kalivas,john-kalivas,0.053,0.474,0.526,0.014,0.088,0.058,CCHL2
Regular Season,David Ouellette,42.0,3.0,6.0,9.0,112.0,0.0,['D'],WIN,5867,266004,2015-2016,https://www.eliteprospects.com/player/266004/david-ouellette,david-ouellette,0.071,0.143,0.214,0.019,0.027,0.024,CCHL2
Regular Season,Nicolas Pilote,13.0,4.0,3.0,7.0,8.0,0.0,['F'],WIN,5867,206846,2015-2016,https://www.eliteprospects.com/player/206846/nicolas-pilote,nicolas-pilote,0.308,0.231,0.538,0.083,0.043,0.059,CCHL2
Regular Season,Liam Morrow,18.0,2.0,5.0,7.0,21.0,0.0,['LW'],WIN,5867,400385,2015-2016,https://www.eliteprospects.com/player/400385/liam-morrow,liam-morrow,0.111,0.278,0.389,0.03,0.052,0.043,CCHL2
Regular Season,Raphael Lecours,5.0,3.0,1.0,4.0,6.0,0.0,['LW'],WIN,5867,251642,2015-2016,https://www.eliteprospects.com/player/251642/raphael-lecours,raphael-lecours,0.6,0.2,0.8,0.161,0.037,0.088,CCHL2
Regular Season,Jonathan Gillis,10.0,2.0,2.0,4.0,0.0,0.0,['D'],WIN,5867,296299,2015-2016,https://www.eliteprospects.com/player/296299/jonathan-gillis,jonathan-gillis,0.2,0.2,0.4,0.054,0.037,0.044,CCHL2
Regular Season,Josh Kurish,10.0,1.0,3.0,4.0,4.0,0.0,['D'],WIN,5867,253443,2015-2016,https://www.eliteprospects.com/player/253443/josh-kurish,josh-kurish,0.1,0.3,0.4,0.027,0.056,0.044,CCHL2
Regular Season,Evan Bellefontaine,11.0,1.0,3.0,4.0,6.0,0.0,['LW'],WIN,5867,329775,2015-2016,https://www.eliteprospects.com/player/329775/evan-bellefontaine,evan-bellefontaine,0.091,0.273,0.364,0.024,0.051,0.04,CCHL2
Regular Season,Breadon Welk,11.0,1.0,2.0,3.0,2.0,0.0,['D'],WIN,5867,400386,2015-2016,https://www.eliteprospects.com/player/400386/breadon-welk,breadon-welk,0.091,0.182,0.273,0.024,0.034,0.03,CCHL2
Regular Season,Ian Ogden,42.0,0.0,3.0,3.0,39.0,0.0,['D'],WIN,5867,400387,2015-2016,https://www.eliteprospects.com/player/400387/ian-ogden,ian-ogden,0.0,0.071,0.071,0.0,0.013,0.008,CCHL2
Regular Season,Michael Monette,16.0,1.0,1.0,2.0,14.0,0.0,['RW'],WIN,5867,254849,2015-2016,https://www.eliteprospects.com/player/254849/michael-monette,michael-monette,0.062,0.062,0.125,0.017,0.012,0.014,CCHL2
Regular Season,Nicholas Tsiobanos,21.0,1.0,1.0,2.0,13.0,0.0,['D'],WIN,5867,297812,2015-2016,https://www.eliteprospects.com/player/297812/nicholas-tsiobanos,nicholas-tsiobanos,0.048,0.048,0.095,0.013,0.009,0.01,CCHL2
Regular Season,Brandon Mullin,2.0,1.0,0.0,1.0,2.0,0.0,['LW'],WIN,5867,427256,2015-2016,https://www.eliteprospects.com/player/427256/brandon-mullin,brandon-mullin,0.5,0.0,0.5,0.134,0.0,0.055,CCHL2
Regular Season,Justin Cyr,17.0,0.0,1.0,1.0,6.0,0.0,['F'],WIN,5867,254410,2015-2016,https://www.eliteprospects.com/player/254410/justin-cyr,justin-cyr,0.0,0.059,0.059,0.0,0.011,0.006,CCHL2
Regular Season,Dillon Clemen,18.0,0.0,1.0,1.0,2.0,0.0,['LW'],WIN,5867,400388,2015-2016,https://www.eliteprospects.com/player/400388/dillon-clemen,dillon-clemen,0.0,0.056,0.056,0.0,0.01,0.006,CCHL2
Regular Season,Brennan Revell,1.0,0.0,0.0,0.0,0.0,0.0,['F'],WIN,5867,369205,2015-2016,https://www.eliteprospects.com/player/369205/brennan-revell,brennan-revell,0.0,0.0,0.0,0.0,0.0,0.0,CCHL2
Regular Season,Harry Wyss,1.0,0.0,0.0,0.0,4.0,0.0,['F'],WIN,5867,369328,2015-2016,https://www.eliteprospects.com/player/369328/harry-wyss,harry-wyss,0.0,0.0,0.0,0.0,0.0,0.0,CCHL2
Regular Season,Jonathan Dutrisac,6.0,0.0,0.0,0.0,2.0,0.0,['C'],WIN,5867,365967,2015-2016,https://www.eliteprospects.com/player/365967/jonathan-dutrisac,jonathan-dutrisac,0.0,0.0,0.0,0.0,0.0,0.0,CCHL2
Regular Season,Brandon McCulloch,36.0,34.0,40.0,74.0,45.0,0.0,['LW'],ALE,6623,187363,2016-2017,https://www.eliteprospects.com/player/187363/brandon-mcculloch,brandon-mcculloch,0.944,1.111,2.056,0.27,0.191,0.221,CCHL2
Regular Season,Jakob Brunette,44.0,19.0,31.0,50.0,18.0,0.0,['C'],ALE,6623,254735,2016-2017,https://www.eliteprospects.com/player/254735/jakob-brunette,jakob-brunette,0.432,0.705,1.136,0.123,0.121,0.122,CCHL2
Regular Season,Christian Bueti,34.0,17.0,26.0,43.0,14.0,0.0,['F'],ALE,6623,206891,2016-2017,https://www.eliteprospects.com/player/206891/christian-bueti,christian-bueti,0.5,0.765,1.265,0.143,0.132,0.136,CCHL2
Regular Season,Josh Peladeau,42.0,19.0,14.0,33.0,43.0,0.0,['LW'],ALE,6623,286896,2016-2017,https://www.eliteprospects.com/player/286896/josh-peladeau,josh-peladeau,0.452,0.333,0.786,0.129,0.057,0.084,CCHL2
Regular Season,Adam Cooke,27.0,14.0,17.0,31.0,28.0,0.0,['F'],ALE,6623,252321,2016-2017,https://www.eliteprospects.com/player/252321/adam-cooke,adam-cooke,0.519,0.63,1.148,0.148,0.108,0.123,CCHL2
Regular Season,Nash McLean,48.0,10.0,16.0,26.0,32.0,0.0,['F'],ALE,6623,334759,2016-2017,https://www.eliteprospects.com/player/334759/nash-mclean,nash-mclean,0.208,0.333,0.542,0.06,0.057,0.058,CCHL2
Regular Season,Tommy Lavigne-Parent,16.0,7.0,15.0,22.0,16.0,0.0,['C'],ALE,6623,278077,2016-2017,https://www.eliteprospects.com/player/278077/tommy-lavigne-parent,tommy-lavigne-parent,0.438,0.938,1.375,0.125,0.161,0.148,CCHL2
Regular Season,Adam Paquette,36.0,2.0,19.0,21.0,27.0,0.0,['D'],ALE,6623,299464,2016-2017,https://www.eliteprospects.com/player/299464/adam-paquette,adam-paquette,0.056,0.528,0.583,0.016,0.091,0.063,CCHL2
Regular Season,Youssef Chadli,25.0,7.0,9.0,16.0,6.0,0.0,['LW'],ALE,6623,400403,2016-2017,https://www.eliteprospects.com/player/400403/youssef-chadli,youssef-chadli,0.28,0.36,0.64,0.08,0.062,0.069,CCHL2
Regular Season,Tanner Wilding,37.0,7.0,8.0,15.0,55.0,0.0,['LW'],ALE,6623,354346,2016-2017,https://www.eliteprospects.com/player/354346/tanner-wilding,tanner-wilding,0.189,0.216,0.405,0.054,0.037,0.044,CCHL2
Regular Season,Austin Ladouceur,45.0,5.0,10.0,15.0,23.0,0.0,['F'],ALE,6623,469911,2016-2017,https://www.eliteprospects.com/player/469911/austin-ladouceur,austin-ladouceur,0.111,0.222,0.333,0.032,0.038,0.036,CCHL2
Regular Season,Brady Enman,45.0,3.0,11.0,14.0,32.0,0.0,['D'],ALE,6623,286890,2016-2017,https://www.eliteprospects.com/player/286890/brady-enman,brady-enman,0.067,0.244,0.311,0.019,0.042,0.033,CCHL2
Regular Season,Alexandre Elie,47.0,5.0,7.0,12.0,14.0,0.0,['F'],ALE,6623,302093,2016-2017,https://www.eliteprospects.com/player/302093/alexandre-elie,alexandre-elie,0.106,0.149,0.255,0.03,0.026,0.027,CCHL2
